,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
4612258,83304,489749,1.0,MEMORIAL HOSPITAL,MONTROSE MEMORIAL HOSPITAL,1401 WEST LOCUST,800 S 3RD ST
5128201,16885,308707,1.0,MEMORIAL MEDICAL CENTER,UMASS MEMORIAL MEDICAL CENTER INC,701 N FIRST ST,55 LAKE AVENUE NORTH
9020738,45997,651409,1.0,GOOD SAMARITAN MEDICAL CENTER,LEGACY GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,"1015 NW 22ND AVENUE, W121"
6640272,44822,345546,1.0,COMMUNITY HOSPITAL,REDLANDS COMMUNITY HOSPITAL,901 MACARTHUR BLVD,350 TERRACINA BLVD
7318743,39105,496518,1.0,DAVIS MEDICAL CENTER,DAVIS REGIONAL MEDICAL CENTER,812 GORMAN AVENUE,218 OLD MOCKSBVILLE RD PO BOX 1823
3481281,19349,549815,1.0,HILLCREST HOSPITAL,GHS HILLCREST MEMORIAL HOSPITAL,6780 MAYFIELD ROAD,729 SOUTH EAST MAIN STREET
10381899,46619,137686,1.0,UNIVERSITY MEDICAL CENTER,UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER,602 INDIANA AVENUE,500 UPPER CHESAPEAKE DRIVE
5207972,33716,824535,1.0,MEMORIAL HOSPITAL,FAIRBANKS MEMORIAL HOSPITAL,1900 STATE ST,1650 COWLES STREET
13448616,30999,291420,1.0,DESOTO MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL DESOTO,900 N ROBERT AVE,7601 SOUTHCREST PARKWAY
12337391,22744,442809,1.0,ST JOSEPH'S MEDICAL CENTER,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,523 NORTH 3RD STREET
6313365,70854,168137,1.0,MEMORIAL HOSPITAL,HILL COUNTRY MEMORIAL HOSPITAL INC,1454 N COUNTY ROAD 2050 E,1020 SOUTH STATE HIGHWAY 16
5367233,58062,423702,1.0,DOCTORS HOSPITAL,DOCTORS HOSPITAL OF MANTECA,5000 UNIVERSITY DR,1205 E NORTH STREET
6640762,44822,501754,1.0,COMMUNITY HOSPITAL,JERSEY COMMUNITY HOSPITAL,901 MACARTHUR BLVD,400 MAPLE SUMMIT ROAD
13012926,70613,364085,1.0,HUNTINGTON HOSPITAL,CABELL HUNTINGTON HOSPITAL INC,270 PARK AVENUE,1340 HAL GREER BOULEVARD
6640763,44822,307502,1.0,COMMUNITY HOSPITAL,PALOS COMMUNITY HOSPITAL,901 MACARTHUR BLVD,12251 SOUTH 80TH AVENUE
13591044,80177,424588,1.0,MEMORIAL HOSPITAL,HENRY COUNTY MEMORIAL HOSPITAL,1423 SEVENTH ST,1000 N 16TH ST
13591056,80177,506300,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL OF SOUTH BEND,1423 SEVENTH ST,615 N MICHIGAN ST
6313273,70854,885764,1.0,MEMORIAL HOSPITAL,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,800 W RANDOL MILL RD
13320985,47087,828778,1.0,MEDICAL CENTER HOSPITAL,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,500 W 4TH STREET,301 MEMORIAL MEDICAL PARKWAY
809987,39744,723760,1.0,MEMORIAL HOSPITAL,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,224 E SECOND STREET,2401 UNIVERSITY AVE
13591070,80177,723760,1.0,MEMORIAL HOSPITAL,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,1423 SEVENTH ST,2401 UNIVERSITY AVE
7698377,54514,255418,1.0,SHORE MEDICAL CENTER,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,100 MEDICAL CENTER WAY,219 SOUTH  WASHINGTON STREET
7428479,56302,729237,1.0,COMMUNITY HOSPITAL,FORT MADISON COMMUNITY HOSPITAL,2351 'G' ROAD,5445 AVE O
13321006,47087,547525,1.0,MEDICAL CENTER HOSPITAL,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,500 W 4TH STREET,4200 SUN N LAKE BLVD
3597780,64746,845764,1.0,PROVIDENCE MEDICAL CENTER,SIERRA PROVIDENCE EAST MEDICAL CENTER,1200 PROVIDENCE RD,3280 JOE BATTLE BLVD
6313295,70854,185715,1.0,MEMORIAL HOSPITAL,MIDLAND MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,400 ROSALIND REDFERN GROVER PARKWAY
5210057,33716,421430,1.0,MEMORIAL HOSPITAL,SPRINGS MEMORIAL HOSPITAL,1900 STATE ST,800 W MEETING ST
6313332,70854,209002,1.0,MEMORIAL HOSPITAL,HUNTSVILLE MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,110 MEMORIAL HOSPITAL DRIVE
6845256,71440,329514,1.0,MEMORIAL HOSPITAL,HAZEL HAWKINS MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,911 SUNSET DRIVE
3597663,64746,553341,1.0,PROVIDENCE MEDICAL CENTER,PROVIDENCE SACRED HEART MEDICAL CENTER,1200 PROVIDENCE RD,101 WEST 8TH AVENUE
4612269,83304,403151,1.0,MEMORIAL HOSPITAL,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1401 WEST LOCUST,1400 E BOULDER ST
13322071,47087,289040,1.0,MEDICAL CENTER HOSPITAL,ALBANY MEDICAL CENTER HOSPITAL,500 W 4TH STREET,"43 NEW SCOTLAND AVENUE, MAIL CODE 34"
587222,45990,217600,1.0,COMMUNITY HOSPITAL,TUALITY COMMUNITY HOSPITAL,"P O BOX 1328, 1301 EAST H ST",335 SE 8TH AVENUE
13140702,56802,590141,1.0,LUTHERAN HOSPITAL,IOWA LUTHERAN HOSPITAL,1730 WEST 25TH STREET,700 EAST UNIVERSITY AVENUE
10193283,35351,130184,1.0,SANFORD,SANFORD BEMIDJI MEDICAL CENTER,801 BROADWAY NORTH,1300 ANNE ST NW
6313342,70854,529586,1.0,MEMORIAL HOSPITAL,EASTLAND MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,304 S DAUGHERTY
10945772,20282,105180,1.0,NORTHWEST MEDICAL CENTER,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,1970 HOSPITAL DRIVE
13591134,80177,103951,1.0,MEMORIAL HOSPITAL,SUSAN B ALLEN MEMORIAL HOSPITAL,1423 SEVENTH ST,720 W CENTRAL ST
13320849,47087,571205,1.0,MEDICAL CENTER HOSPITAL,WHITTIER HOSPITAL MEDICAL CENTER,500 W 4TH STREET,9080 COLIMA RD
13591132,80177,101305,1.0,MEMORIAL HOSPITAL,RANSOM MEMORIAL HOSPITAL,1423 SEVENTH ST,1301 S MAIN STREET
13320852,47087,528077,1.0,MEDICAL CENTER HOSPITAL,CENTINELA HOSPITAL MEDICAL CENTER,500 W 4TH STREET,555 EAST HARDY STREET
10193258,35351,155828,1.0,SANFORD,SANFORD WORTHINGTON MEDICAL CENTER,801 BROADWAY NORTH,1018 SIXTH AVENUE PO BOX 997
5210059,33716,449068,1.0,MEMORIAL HOSPITAL,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,1900 STATE ST,22725 HIGHWAY 76 EAST
6313360,70854,526765,1.0,MEMORIAL HOSPITAL,CHRISTUS JASPER MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,1275 MARVIN HANCOCK DRIVE
6088417,46092,882568,1.0,ST MARY'S MEDICAL CENTER,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,901 45TH ST,407 EAST THIRD STREET
13323043,47087,874109,1.0,MEDICAL CENTER HOSPITAL,OVERLAKE HOSPITAL MEDICAL CENTER,500 W 4TH STREET,1035-116TH AVE NE
810049,39744,101305,1.0,MEMORIAL HOSPITAL,RANSOM MEMORIAL HOSPITAL,224 E SECOND STREET,1301 S MAIN STREET
6311579,70854,367189,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL WEST,1454 N COUNTY ROAD 2050 E,703 N FLAMINGO RD
6640315,44822,315986,1.0,COMMUNITY HOSPITAL,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,901 MACARTHUR BLVD,147 N BRENT ST
10698796,22003,717038,1.0,MEMORIAL HOSPITAL,JOHNSTON MEMORIAL HOSPITAL,500 LONDON AVENUE,16000 JOHNSTON MEMORIAL DRIVE
13320857,47087,114805,1.0,MEDICAL CENTER HOSPITAL,ALVARADO HOSPITAL MEDICAL CENTER,500 W 4TH STREET,6655 ALVARADO ROAD
10698806,22003,443413,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,500 LONDON AVENUE,320 HOSPITAL DRIVE
10381892,46619,255418,1.0,UNIVERSITY MEDICAL CENTER,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,602 INDIANA AVENUE,219 SOUTH  WASHINGTON STREET
6640291,44822,593927,1.0,COMMUNITY HOSPITAL,SUTTER TRACY COMMUNITY HOSPITAL,901 MACARTHUR BLVD,1420 N TRACY BLVD
809997,39744,153304,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,224 E SECOND STREET,800 W 9TH ST
10381891,46619,176211,1.0,UNIVERSITY MEDICAL CENTER,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,602 INDIANA AVENUE,5 GARRETT AVENUE
6640285,44822,855796,1.0,COMMUNITY HOSPITAL,BARSTOW COMMUNITY HOSPITAL,901 MACARTHUR BLVD,820 E MOUNTAIN VIEW STREET
587251,45990,417133,1.0,COMMUNITY HOSPITAL,EVANGELICAL COMMUNITY HOSPITAL,"P O BOX 1328, 1301 EAST H ST",ONE HOSPITAL DRIVE
5049892,78872,426188,1.0,MEMORIAL HOSPITAL,FRANKLIN MEMORIAL HOSPITAL,511 NE 10TH ST,111 FRANKLIN HEALTH COMMONS
5208136,33716,163388,1.0,MEMORIAL HOSPITAL,SANTA ROSA MEMORIAL HOSPITAL,1900 STATE ST,1165 MONTGOMERY DR
10381893,46619,216258,1.0,UNIVERSITY MEDICAL CENTER,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,602 INDIANA AVENUE,827 LINDEN AVENUE
10381896,46619,170784,1.0,UNIVERSITY MEDICAL CENTER,UNIVERSITY OF MD BALTO WASHINGTON  MEDICAL CENTER,602 INDIANA AVENUE,301 HOSPITAL DRIVE
586839,45990,151173,1.0,COMMUNITY HOSPITAL,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","P O BOX 1328, 1301 EAST H ST",2525 KINGS HIGHWAY
1503087,30463,181086,1.0,UNION HOSPITAL,UNION HOSPITAL INC,659 BOULEVARD,1606 N SEVENTH ST
586844,45990,726259,1.0,COMMUNITY HOSPITAL,NEWARK-WAYNE COMMUNITY HOSPITAL,"P O BOX 1328, 1301 EAST H ST",111 DRIVING PARK AVENUE
2378550,28044,857088,1.0,RIVERSIDE MEDICAL CENTER,RIVERSIDE REGIONAL MEDICAL CENTER,350 N WALL ST,500 J CLYDE MORRIS BLVD
10381866,46619,386357,1.0,UNIVERSITY MEDICAL CENTER,UNIVERSITY OF MARYLAND MEDICAL CENTER,602 INDIANA AVENUE,22 SOUTH  GREENE STREET
5367576,58062,857496,1.0,DOCTORS HOSPITAL,DOCTORS HOSPITAL OF SARASOTA,5000 UNIVERSITY DR,5731 BEE RIDGE RD
357404,66232,198884,1.0,SPRINGFIELD HOSPITAL,MERCY HOSPITAL SPRINGFIELD,PO BOX 2003,1235 E CHEROKEE
10698808,22003,859551,1.0,MEMORIAL HOSPITAL,BEDFORD MEMORIAL HOSPITAL,500 LONDON AVENUE,1613 OAKWOOD STREET
7428496,56302,148409,1.0,COMMUNITY HOSPITAL,GEARY COMMUNITY HOSPITAL,2351 'G' ROAD,1102 ST MARY'S ROAD
10698809,22003,592753,1.0,MEMORIAL HOSPITAL,CARILION FRANKLIN MEMORIAL HOSPITAL,500 LONDON AVENUE,180 FLOYD AVENUE
12713189,34318,390799,1.0,DECATUR COUNTY HOSPITAL,DECATUR COUNTY GENERAL HOSPITAL,1405 NW CHURCH STREET,969 TENNESSEE AVE S
11991364,91677,828778,1.0,MEMORIAL MEDICAL CENTER,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,1615 MAPLE LANE,301 MEMORIAL MEDICAL PARKWAY
10698811,22003,115756,1.0,MEMORIAL HOSPITAL,SOUTHAMPTON MEMORIAL HOSPITAL,500 LONDON AVENUE,100 FAIRVIEW DRIVE - PO BOX 817
463673,65425,179663,1.0,VALLEY MEDICAL CENTER,CARILION NEW RIVER VALLEY MEDICAL CENTER,400 S 43RD ST,2900 LAMB CIRCLE
5049593,78872,594636,1.0,MEMORIAL HOSPITAL,ELMHURST MEMORIAL HOSPITAL,511 NE 10TH ST,155 EAST BRUSH HILL ROAD
11992434,91677,135673,1.0,MEMORIAL MEDICAL CENTER,MEMORIAL MEDICAL CENTER INC,1615 MAPLE LANE,2450 SOUTH TELSHOR BLVD
5209065,33716,743260,1.0,MEMORIAL HOSPITAL,STURDY MEMORIAL HOSPITAL,1900 STATE ST,211 PARK STREET
586396,45990,254984,1.0,COMMUNITY HOSPITAL,DOCTORS'  COMMUNITY HOSPITAL,"P O BOX 1328, 1301 EAST H ST",8118 GOOD LUCK ROAD
809776,39744,196428,1.0,MEMORIAL HOSPITAL,WAYNE MEMORIAL HOSPITAL,224 E SECOND STREET,865 SOUTH FIRST STREET
13590623,80177,523073,1.0,MEMORIAL HOSPITAL,MANCHESTER MEMORIAL HOSPITAL,1423 SEVENTH ST,71 HAYNES ST
809780,39744,438672,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL AND MANOR,224 E SECOND STREET,1500 E SHOTWELL STREET
13590634,80177,891017,1.0,MEMORIAL HOSPITAL,NANTICOKE MEMORIAL HOSPITAL,1423 SEVENTH ST,801 MIDDLEFORD RD
13590636,80177,213667,1.0,MEMORIAL HOSPITAL,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,1423 SEVENTH ST,21 WEST CLARKE AVENUE
6313140,70854,690651,1.0,MEMORIAL HOSPITAL,BEAUFORT COUNTY MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,955 RIBAUT RD
13590640,80177,237754,1.0,MEMORIAL HOSPITAL,SIBLEY MEMORIAL HOSPITAL,1423 SEVENTH ST,5255 LOUGHBORO RD NW
6313142,70854,794014,1.0,MEMORIAL HOSPITAL,CLARENDON MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,10 HOSPITAL ST BOX 550
13590650,80177,308278,1.0,MEMORIAL HOSPITAL,LEE MEMORIAL HOSPITAL,1423 SEVENTH ST,2776 CLEVELAND AVE
3519010,48917,148159,1.0,ST LUKE'S HOSPITAL,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,702 1ST ST SW,1872 RIVERSIDE CIRCLE
5207910,33716,201752,1.0,MEMORIAL HOSPITAL,MIZELL MEMORIAL HOSPITAL,1900 STATE ST,702 N MAIN ST
6845103,71440,583613,1.0,MEMORIAL HOSPITAL,CHAMBERS MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,719 DETROIT STREET
13590655,80177,730311,1.0,MEMORIAL HOSPITAL,JACKSON MEMORIAL HOSPITAL,1423 SEVENTH ST,1611 NW 12TH AVE
5207909,33716,733073,1.0,MEMORIAL HOSPITAL,ELIZA COFFEE MEMORIAL HOSPITAL,1900 STATE ST,205 MARENGO STREET
13590610,80177,657875,1.0,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,1423 SEVENTH ST,201 CHESTNUT HILL ROAD
13590609,80177,895820,1.0,MEMORIAL HOSPITAL,LAWRENCE & MEMORIAL HOSPITAL,1423 SEVENTH ST,365 MONTAUK AVE
5049578,78872,864271,1.0,MEMORIAL HOSPITAL,IROQUOIS MEMORIAL HOSPITAL,511 NE 10TH ST,200 FAIRMAN STREET
5209527,33716,674431,1.0,MEMORIAL HOSPITAL,COLUMBIA MEMORIAL HOSPITAL,1900 STATE ST,71 PROSPECT AVENUE
2651923,13144,442880,1.0,UNIVERSITY MEDICAL CENTER,RUSH UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,1653 WEST CONGRESS PARKWAY
6313131,70854,549815,1.0,MEMORIAL HOSPITAL,GHS HILLCREST MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,729 SOUTH EAST MAIN STREET
809744,39744,289960,1.0,MEMORIAL HOSPITAL,JOHN D ARCHBOLD MEMORIAL HOSPITAL,224 E SECOND STREET,915 GORDON AVENUE & MIMOSA DRIVE
7698524,54514,504063,1.0,SHORE MEDICAL CENTER,WEST SHORE MEDICAL CENTER,100 MEDICAL CENTER WAY,1465 E PARKDALE AVE
5209523,33716,728294,1.0,MEMORIAL HOSPITAL,AURELIA OSBORN FOX MEMORIAL HOSPITAL,1900 STATE ST,ONE NORTON AVENUE
13321216,47087,239990,1.0,MEDICAL CENTER HOSPITAL,MT SINAI HOSPITAL MEDICAL CENTER,500 W 4TH STREET,15TH STREET AT CALIFORNIA
13590571,80177,489749,1.0,MEMORIAL HOSPITAL,MONTROSE MEMORIAL HOSPITAL,1423 SEVENTH ST,800 S 3RD ST
13590582,80177,403151,1.0,MEMORIAL HOSPITAL,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1423 SEVENTH ST,1400 E BOULDER ST
13590595,80177,344869,1.0,MEMORIAL HOSPITAL,DELTA COUNTY MEMORIAL HOSPITAL,1423 SEVENTH ST,1501 E 3RD STREET
463075,65425,563295,1.0,VALLEY MEDICAL CENTER,UPPER VALLEY MEDICAL CENTER,400 S 43RD ST,3130 NORTH COUNTY ROAD 25A
2651909,13144,149776,1.0,UNIVERSITY MEDICAL CENTER,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,1800 W CHARLESTON BLVD,5841 SOUTH MARYLAND
809761,39744,598695,1.0,MEMORIAL HOSPITAL,GRADY MEMORIAL HOSPITAL,224 E SECOND STREET,"80 JESSE HILL, JR DRIVE SE"
8113684,84277,426188,1.0,FRANKLIN HOSPITAL,FRANKLIN MEMORIAL HOSPITAL,201 BAILEY LANE,111 FRANKLIN HEALTH COMMONS
5049266,78872,741329,1.0,MEMORIAL HOSPITAL,MEMORIAL REGIONAL HOSPITAL,511 NE 10TH ST,3501 JOHNSON ST
6313132,70854,449068,1.0,MEMORIAL HOSPITAL,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,22725 HIGHWAY 76 EAST
5049592,78872,523382,1.0,MEMORIAL HOSPITAL,INGALLS MEMORIAL HOSPITAL,511 NE 10TH ST,ONE INGALLS DRIVE
13590656,80177,558189,1.0,MEMORIAL HOSPITAL,CITRUS MEMORIAL HOSPITAL,1423 SEVENTH ST,502 W HIGHLAND BLVD
7032436,55370,423357,1.0,DELTA MEDICAL CENTER,DELTA REGIONAL MEDICAL CENTER,3000 GETWELL RD,1400 E UNION ST
3518976,48917,812038,1.0,ST LUKE'S HOSPITAL,ST LUKE'S MINERS MEMORIAL HOSPITAL,702 1ST ST SW,360 W RUDDLE STREET
5049608,78872,453933,1.0,MEMORIAL HOSPITAL,ROCKFORD MEMORIAL HOSPITAL,511 NE 10TH ST,2400 NORTH ROCKTON AVENUE
10382346,46619,636724,1.0,UNIVERSITY MEDICAL CENTER,NASSAU UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,2201 HEMPSTEAD TURNPIKE
5049645,78872,424588,1.0,MEMORIAL HOSPITAL,HENRY COUNTY MEMORIAL HOSPITAL,511 NE 10TH ST,1000 N 16TH ST
13590689,80177,607217,1.0,MEMORIAL HOSPITAL,FLORIDA HOSPITAL FISH MEMORIAL,1423 SEVENTH ST,1055 SAXON BLVD
809821,39744,564657,1.0,MEMORIAL HOSPITAL,MADISON MEMORIAL HOSPITAL,224 E SECOND STREET,450 EAST MAIN STREET
809825,39744,481923,1.0,MEMORIAL HOSPITAL,ALTON MEMORIAL HOSPITAL,224 E SECOND STREET,ONE MEMORIAL DRIVE
13590696,80177,413267,1.0,MEMORIAL HOSPITAL,SARASOTA MEMORIAL HOSPITAL,1423 SEVENTH ST,1700 S TAMIAMI TRL
3518899,48917,375950,1.0,ST LUKE'S HOSPITAL,ST LUKE'S QUAKERTOWN HOSPITAL,702 1ST ST SW,1021 PARK AVENUE
809827,39744,806254,1.0,MEMORIAL HOSPITAL,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,224 E SECOND STREET,701 WEST NORTH AVE
5725626,11005,171153,1.0,STONEWALL MEMORIAL HOSPITAL,STONEWALL JACKSON MEMORIAL HOSPITAL,821 NORTH BROADWAY,230 HOSPITAL PLAZA
13590704,80177,337799,1.0,MEMORIAL HOSPITAL,DOCTOR'S MEMORIAL HOSPITAL INC,1423 SEVENTH ST,333 N BYRON BUTLER PKWY
5049290,78872,607217,1.0,MEMORIAL HOSPITAL,FLORIDA HOSPITAL FISH MEMORIAL,511 NE 10TH ST,1055 SAXON BLVD
13585531,42407,212212,1.0,TRINITY HOSPITAL,ADVOCATE TRINITY HOSPITAL,315 KNAPP ST,2320 E 93RD ST
1281474,60516,403151,1.0,UNIVERSITY HOSPITAL,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,1350 WALTON WAY,1400 E BOULDER ST
1281476,60516,340688,1.0,UNIVERSITY HOSPITAL,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,1350 WALTON WAY,12605 EAST 16TH AVENUE
9431337,84473,855397,1.0,ST CLARE HOSPITAL,SSM HEALTH ST CLARE HOSPITAL - BARABOO,11315 BRIDGEPORT WAY S W,707 14TH ST
6313147,70854,680870,1.0,MEMORIAL HOSPITAL,GHS GREENVILLE MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,701 GROVE RD
13590719,80177,420574,1.0,MEMORIAL HOSPITAL,TALLAHASSEE MEMORIAL HOSPITAL,1423 SEVENTH ST,1300 MICCOSUKEE RD
6845132,71440,654802,1.0,MEMORIAL HOSPITAL,NEA BAPTIST MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,4800 EAST JOHNSON AVENUE
10382347,46619,269909,1.0,UNIVERSITY MEDICAL CENTER,RICHMOND UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,355 BARD AVENUE
5049633,78872,408449,1.0,MEMORIAL HOSPITAL,CLARK MEMORIAL HOSPITAL,511 NE 10TH ST,1220 MISSOURI AVE
9364327,51707,868139,1.0,METHODIST HOSPITAL,METHODIST HOSPITAL OF SACRAMENTO,7700 FLOYD CURL DR,7500 HOSPITAL DRIVE
3998174,73276,122432,1.0,UNITED HOSPITAL,SPECTRUM HEALTH UNITED HOSPITAL,333 NORTH SMITH AVENUE,615 S BOWER STREET
13590664,80177,578048,1.0,MEMORIAL HOSPITAL,MANATEE MEMORIAL HOSPITAL,1423 SEVENTH ST,206 2ND ST E
13590665,80177,741329,1.0,MEMORIAL HOSPITAL,MEMORIAL REGIONAL HOSPITAL,1423 SEVENTH ST,3501 JOHNSON ST
7032497,55370,896028,1.0,DELTA MEDICAL CENTER,MISSOURI DELTA MEDICAL CENTER,3000 GETWELL RD,1008 NORTH MAIN ST
809809,39744,724884,1.0,MEMORIAL HOSPITAL,WILCOX MEMORIAL HOSPITAL,224 E SECOND STREET,3-3420 KUHIO HIGHWAY
6845118,71440,589667,1.0,MEMORIAL HOSPITAL,DREW MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,778 SCOGIN DRIVE
5049618,78872,708485,1.0,MEMORIAL HOSPITAL,NORTHWESTERN MEMORIAL HOSPITAL,511 NE 10TH ST,251 E HURON ST
463174,65425,128790,1.0,VALLEY MEDICAL CENTER,WILLAMETTE VALLEY MEDICAL CENTER,400 S 43RD ST,2700 SE STRATUS AVE.
2651720,13144,135830,1.0,UNIVERSITY MEDICAL CENTER,UNIVERSITY HOSPITAL AND MEDICAL CENTER,1800 W CHARLESTON BLVD,7201 N UNIVERSITY DR
13590685,80177,828778,1.0,MEMORIAL HOSPITAL,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,1423 SEVENTH ST,301 MEMORIAL MEDICAL PARKWAY
6845128,71440,254598,1.0,MEMORIAL HOSPITAL,SALINE MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,#1 MEDICAL PARK DRIVE
3518910,48917,115800,1.0,ST LUKE'S HOSPITAL,ST LUKE'S HOSPITAL BETHLEHEM,702 1ST ST SW,801 OSTRUM STREET
6640027,44822,145182,1.0,COMMUNITY HOSPITAL,COMMUNITY HOSPITAL INC,901 MACARTHUR BLVD,805 FRIENDSHIP ROAD
5049626,78872,621534,1.0,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,511 NE 10TH ST,1125 W JEFFERSON ST
5209528,33716,264631,1.0,MEMORIAL HOSPITAL,JONES MEMORIAL HOSPITAL,1900 STATE ST,191 NORTH MAIN STREET
809734,39744,119265,1.0,MEMORIAL HOSPITAL,ELBERT MEMORIAL HOSPITAL,224 E SECOND STREET,4 MEDICAL DRIVE
13590514,80177,133329,1.0,MEMORIAL HOSPITAL,JOHN F KENNEDY MEMORIAL HOSPITAL,1423 SEVENTH ST,47111 MONROE STREET
7145239,75381,766877,1.0,ST VINCENT HOSPITAL,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,123 SUMMER STREET,2015 JACKSON ST
13590453,80177,329514,1.0,MEMORIAL HOSPITAL,HAZEL HAWKINS MEMORIAL HOSPITAL,1423 SEVENTH ST,911 SUNSET DRIVE
6845026,71440,140742,1.0,MEMORIAL HOSPITAL,D W MCMILLAN MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,1301 BELLEVILLE AVENUE
6313119,70854,698865,1.0,MEMORIAL HOSPITAL,GHS OCONEE MEMORIAL  HOSPITAL,1454 N COUNTY ROAD 2050 E,298 MEMORIAL DRIVE
809636,39744,420574,1.0,MEMORIAL HOSPITAL,TALLAHASSEE MEMORIAL HOSPITAL,224 E SECOND STREET,1300 MICCOSUKEE RD
13590462,80177,343862,1.0,MEMORIAL HOSPITAL,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,1423 SEVENTH ST,9888 GENESEE AVENUE
6845032,71440,151114,1.0,MEMORIAL HOSPITAL,BRYAN W. WHITFIELD MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,105 HIGHWAY 80 EAST
13590465,80177,119186,1.0,MEMORIAL HOSPITAL,SALINAS VALLEY MEMORIAL HOSPITAL,1423 SEVENTH ST,450 EAST ROMIE LANE
13590467,80177,214254,1.0,MEMORIAL HOSPITAL,LODI MEMORIAL HOSPITAL,1423 SEVENTH ST,975 S FAIRMONT AVENUE
13590472,80177,163516,1.0,MEMORIAL HOSPITAL,BARTON MEMORIAL HOSPITAL,1423 SEVENTH ST,2170 SOUTH AVENUE
13590484,80177,315986,1.0,MEMORIAL HOSPITAL,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,1423 SEVENTH ST,147 N BRENT ST
462921,65425,394760,1.0,VALLEY MEDICAL CENTER,CAPE FEAR VALLEY MEDICAL CENTER,400 S 43RD ST,1638 OWEN DRIVE P O BOX 2000
12988334,36525,405390,1.0,MARSHALL MEDICAL CENTER,GOOD SHEPHERD MEDICAL CENTER MARSHALL,1080 NORTH ELLINGTON PARKWAY,811 S WASHINGTON
809650,39744,123337,1.0,MEMORIAL HOSPITAL,DESOTO MEMORIAL HOSPITAL,224 E SECOND STREET,900 N ROBERT AVE
